sampleID	em.uq
1605_SFSI_EMS_1	397.111
1605_SFSI_EMS_1	398.75
1605_SFSI_EMS_1	400.39
1605_SFSI_EMS_1	402.029
1605_SFSI_EMS_1	403.67
1605_SFSI_EMS_1	405.31
1605_SFSI_EMS_1	406.951
1605_SFSI_EMS_1	408.593
1605_SFSI_EMS_1	410.235
1605_SFSI_EMS_1	411.878
1605_SFSI_EMS_1	413.521
1605_SFSI_EMS_1	415.165
1605_SFSI_EMS_1	416.809
1605_SFSI_EMS_1	418.453
1605_SFSI_EMS_1	420.098
1605_SFSI_EMS_1	421.744
1605_SFSI_EMS_1	423.39
1605_SFSI_EMS_1	425.036
1605_SFSI_EMS_1	426.683
1605_SFSI_EMS_1	428.33
1605_SFSI_EMS_1	429.978
1605_SFSI_EMS_1	431.626
1605_SFSI_EMS_1	433.274
1605_SFSI_EMS_1	434.923
1605_SFSI_EMS_1	436.573
1605_SFSI_EMS_1	438.223
1605_SFSI_EMS_1	439.873
1605_SFSI_EMS_1	441.524
1605_SFSI_EMS_1	443.175
1605_SFSI_EMS_1	444.827
1605_SFSI_EMS_1	446.479
1605_SFSI_EMS_1	448.131
1605_SFSI_EMS_1	449.784
1605_SFSI_EMS_1	451.437
1605_SFSI_EMS_1	453.091
1605_SFSI_EMS_1	454.745
1605_SFSI_EMS_1	456.4
1605_SFSI_EMS_1	458.055
1605_SFSI_EMS_1	459.71
1605_SFSI_EMS_1	461.366
1605_SFSI_EMS_1	463.022
1605_SFSI_EMS_1	464.678
1605_SFSI_EMS_1	466.335
1605_SFSI_EMS_1	467.993
1605_SFSI_EMS_1	469.651
1605_SFSI_EMS_1	471.309
1605_SFSI_EMS_1	472.967
1605_SFSI_EMS_1	474.626
1605_SFSI_EMS_1	476.285
1605_SFSI_EMS_1	477.945
1605_SFSI_EMS_1	479.605
1605_SFSI_EMS_1	481.265
1605_SFSI_EMS_1	482.926
1605_SFSI_EMS_1	484.587
1605_SFSI_EMS_1	486.249
1605_SFSI_EMS_1	487.911
1605_SFSI_EMS_1	489.573
1605_SFSI_EMS_1	491.236
1605_SFSI_EMS_1	492.899
1605_SFSI_EMS_1	494.562
1605_SFSI_EMS_1	496.226
1605_SFSI_EMS_1	497.89
1605_SFSI_EMS_1	499.554
1605_SFSI_EMS_1	501.219
1605_SFSI_EMS_1	502.884
1605_SFSI_EMS_1	504.549
1605_SFSI_EMS_1	506.215
1605_SFSI_EMS_1	507.881
1605_SFSI_EMS_1	509.548
1605_SFSI_EMS_1	511.214
1605_SFSI_EMS_1	512.881
1605_SFSI_EMS_1	514.549
1605_SFSI_EMS_1	516.217
1605_SFSI_EMS_1	517.885
1605_SFSI_EMS_1	519.553
1605_SFSI_EMS_1	521.222
1605_SFSI_EMS_1	522.891
1605_SFSI_EMS_1	524.56
1605_SFSI_EMS_1	526.23
1605_SFSI_EMS_1	527.9
1605_SFSI_EMS_1	529.57
1605_SFSI_EMS_1	531.24
1605_SFSI_EMS_1	532.911
1605_SFSI_EMS_1	534.582
1605_SFSI_EMS_1	536.254
1605_SFSI_EMS_1	537.925
1605_SFSI_EMS_1	539.597
1605_SFSI_EMS_1	541.27
1605_SFSI_EMS_1	542.942
1605_SFSI_EMS_1	544.615
1605_SFSI_EMS_1	546.288
1605_SFSI_EMS_1	547.961
1605_SFSI_EMS_1	549.635
1605_SFSI_EMS_1	551.309
1605_SFSI_EMS_1	552.983
1605_SFSI_EMS_1	554.658
1605_SFSI_EMS_1	556.332
1605_SFSI_EMS_1	558.007
1605_SFSI_EMS_1	559.683
1605_SFSI_EMS_1	561.358
1605_SFSI_EMS_1	563.034
1605_SFSI_EMS_1	564.71
1605_SFSI_EMS_1	566.386
1605_SFSI_EMS_1	568.063
1605_SFSI_EMS_1	569.739
1605_SFSI_EMS_1	571.416
1605_SFSI_EMS_1	573.093
1605_SFSI_EMS_1	574.771
1605_SFSI_EMS_1	576.448
1605_SFSI_EMS_1	578.126
1605_SFSI_EMS_1	579.804
1605_SFSI_EMS_1	581.483
1605_SFSI_EMS_1	583.161
1605_SFSI_EMS_1	584.84
1605_SFSI_EMS_1	586.519
1605_SFSI_EMS_1	588.198
1605_SFSI_EMS_1	589.878
1605_SFSI_EMS_1	591.557
1605_SFSI_EMS_1	593.237
1605_SFSI_EMS_1	594.917
1605_SFSI_EMS_1	596.597
1605_SFSI_EMS_1	598.277
1605_SFSI_EMS_1	599.958
1605_SFSI_EMS_1	601.639
1605_SFSI_EMS_1	603.32
1605_SFSI_EMS_1	605.001
1605_SFSI_EMS_1	606.682
1605_SFSI_EMS_1	608.364
1605_SFSI_EMS_1	610.045
1605_SFSI_EMS_1	611.727
1605_SFSI_EMS_1	613.409
1605_SFSI_EMS_1	615.091
1605_SFSI_EMS_1	616.774
1605_SFSI_EMS_1	618.456
1605_SFSI_EMS_1	620.139
1605_SFSI_SMP_1	212.423
1605_SFSI_SMP_1	213.993
1605_SFSI_SMP_1	215.563
1605_SFSI_SMP_1	217.134
1605_SFSI_SMP_1	218.706
1605_SFSI_SMP_1	220.279
1605_SFSI_SMP_1	221.852
1605_SFSI_SMP_1	223.426
1605_SFSI_SMP_1	225
1605_SFSI_SMP_1	226.576
1605_SFSI_SMP_1	228.152
1605_SFSI_SMP_1	229.728
1605_SFSI_SMP_1	231.305
1605_SFSI_SMP_1	232.883
1605_SFSI_SMP_1	234.462
1605_SFSI_SMP_1	236.042
1605_SFSI_SMP_1	237.622
1605_SFSI_SMP_1	239.202
1605_SFSI_SMP_1	240.784
1605_SFSI_SMP_1	242.366
1605_SFSI_SMP_1	243.948
1605_SFSI_SMP_1	245.532
1605_SFSI_SMP_1	247.116
1605_SFSI_SMP_1	248.701
1605_SFSI_SMP_1	250.286
1605_SFSI_SMP_1	251.872
1605_SFSI_SMP_1	253.459
1605_SFSI_SMP_1	255.046
1605_SFSI_SMP_1	256.634
1605_SFSI_SMP_1	258.223
1605_SFSI_SMP_1	259.812
1605_SFSI_SMP_1	261.402
1605_SFSI_SMP_1	262.993
1605_SFSI_SMP_1	264.584
1605_SFSI_SMP_1	266.176
1605_SFSI_SMP_1	267.769
1605_SFSI_SMP_1	269.362
1605_SFSI_SMP_1	270.956
1605_SFSI_SMP_1	272.551
1605_SFSI_SMP_1	274.146
1605_SFSI_SMP_1	275.742
1605_SFSI_SMP_1	277.338
1605_SFSI_SMP_1	278.935
1605_SFSI_SMP_1	280.533
1605_SFSI_SMP_1	282.131
1605_SFSI_SMP_1	283.73
1605_SFSI_SMP_1	285.33
1605_SFSI_SMP_1	286.93
1605_SFSI_SMP_1	288.531
1605_SFSI_SMP_1	290.132
1605_SFSI_SMP_1	291.735
1605_SFSI_SMP_1	293.337
1605_SFSI_SMP_1	294.941
1605_SFSI_SMP_1	296.545
1605_SFSI_SMP_1	298.149
1605_SFSI_SMP_1	299.754
1605_SFSI_SMP_1	301.36
1605_SFSI_SMP_1	302.966
1605_SFSI_SMP_1	304.573
1605_SFSI_SMP_1	306.181
1605_SFSI_SMP_1	307.789
1605_SFSI_SMP_1	309.398
1605_SFSI_SMP_1	311.007
1605_SFSI_SMP_1	312.617
1605_SFSI_SMP_1	314.228
1605_SFSI_SMP_1	315.839
1605_SFSI_SMP_1	317.451
1605_SFSI_SMP_1	319.063
1605_SFSI_SMP_1	320.676
1605_SFSI_SMP_1	322.29
1605_SFSI_SMP_1	323.904
1605_SFSI_SMP_1	325.519
1605_SFSI_SMP_1	327.134
1605_SFSI_SMP_1	328.75
1605_SFSI_SMP_1	330.366
1605_SFSI_SMP_1	331.983
1605_SFSI_SMP_1	333.601
1605_SFSI_SMP_1	335.219
1605_SFSI_SMP_1	336.838
1605_SFSI_SMP_1	338.457
1605_SFSI_SMP_1	340.077
1605_SFSI_SMP_1	341.697
1605_SFSI_SMP_1	343.318
1605_SFSI_SMP_1	344.94
1605_SFSI_SMP_1	346.562
1605_SFSI_SMP_1	348.185
1605_SFSI_SMP_1	349.808
1605_SFSI_SMP_1	351.432
1605_SFSI_SMP_1	353.056
1605_SFSI_SMP_1	354.681
1605_SFSI_SMP_1	356.306
1605_SFSI_SMP_1	357.932
1605_SFSI_SMP_1	359.558
1605_SFSI_SMP_1	361.185
1605_SFSI_SMP_1	362.813
1605_SFSI_SMP_1	364.441
1605_SFSI_SMP_1	366.07
1605_SFSI_SMP_1	367.699
1605_SFSI_SMP_1	369.328
1605_SFSI_SMP_1	370.959
1605_SFSI_SMP_1	372.589
1605_SFSI_SMP_1	374.221
1605_SFSI_SMP_1	375.852
1605_SFSI_SMP_1	377.485
1605_SFSI_SMP_1	379.117
1605_SFSI_SMP_1	380.751
1605_SFSI_SMP_1	382.384
1605_SFSI_SMP_1	384.019
1605_SFSI_SMP_1	385.654
1605_SFSI_SMP_1	387.289
1605_SFSI_SMP_1	388.925
1605_SFSI_SMP_1	390.561
1605_SFSI_SMP_1	392.198
1605_SFSI_SMP_1	393.835
1605_SFSI_SMP_1	395.473
1605_SFSI_SMP_1	397.111
1605_SFSI_SMP_1	398.75
1605_SFSI_SMP_1	400.39
1605_SFSI_SMP_1	402.029
1605_SFSI_SMP_1	403.67
1605_SFSI_SMP_1	405.31
1605_SFSI_SMP_1	406.951
1605_SFSI_SMP_1	408.593
1605_SFSI_SMP_1	410.235
1605_SFSI_SMP_1	411.878
1605_SFSI_SMP_1	413.521
1605_SFSI_SMP_1	415.165
1605_SFSI_SMP_1	416.809
1605_SFSI_SMP_1	418.453
1605_SFSI_SMP_1	420.098
1605_SFSI_SMP_1	421.744
1605_SFSI_SMP_1	423.39
1605_SFSI_SMP_1	425.036
1605_SFSI_SMP_1	426.683
1605_SFSI_SMP_1	428.33
1605_SFSI_SMP_1	429.978
1605_SFSI_SMP_1	431.626
1605_SFSI_SMP_1	433.274
1605_SFSI_SMP_1	434.923
1605_SFSI_SMP_1	436.573
1605_SFSI_SMP_1	438.223
1605_SFSI_SMP_1	439.873
1605_SFSI_SMP_1	441.524
1605_SFSI_SMP_1	443.175
1605_SFSI_SMP_1	444.827
1605_SFSI_SMP_1	446.479
1605_SFSI_SMP_1	448.131
1605_SFSI_SMP_1	449.784
1605_SFSI_SMP_1	451.437
1605_SFSI_SMP_1	453.091
1605_SFSI_SMP_1	454.745
1605_SFSI_SMP_1	456.4
1605_SFSI_SMP_1	458.055
1605_SFSI_SMP_1	459.71
1605_SFSI_SMP_1	461.366
1605_SFSI_SMP_1	463.022
1605_SFSI_SMP_1	464.678
1605_SFSI_SMP_1	466.335
1605_SFSI_SMP_1	467.993
1605_SFSI_SMP_1	469.651
1605_SFSI_SMP_1	471.309
1605_SFSI_SMP_1	472.967
1605_SFSI_SMP_1	474.626
1605_SFSI_SMP_1	476.285
1605_SFSI_SMP_1	477.945
1605_SFSI_SMP_1	479.605
1605_SFSI_SMP_1	481.265
1605_SFSI_SMP_1	482.926
1605_SFSI_SMP_1	484.587
1605_SFSI_SMP_1	486.249
1605_SFSI_SMP_1	487.911
1605_SFSI_SMP_1	489.573
1605_SFSI_SMP_1	491.236
1605_SFSI_SMP_1	492.899
1605_SFSI_SMP_1	494.562
1605_SFSI_SMP_1	496.226
1605_SFSI_SMP_1	497.89
1605_SFSI_SMP_1	499.554
1605_SFSI_SMP_1	501.219
1605_SFSI_SMP_1	502.884
1605_SFSI_SMP_1	504.549
1605_SFSI_SMP_1	506.215
1605_SFSI_SMP_1	507.881
1605_SFSI_SMP_1	509.548
1605_SFSI_SMP_1	511.214
1605_SFSI_SMP_1	512.881
1605_SFSI_SMP_1	514.549
1605_SFSI_SMP_1	516.217
1605_SFSI_SMP_1	517.885
1605_SFSI_SMP_1	519.553
1605_SFSI_SMP_1	521.222
1605_SFSI_SMP_1	522.891
1605_SFSI_SMP_1	524.56
1605_SFSI_SMP_1	526.23
1605_SFSI_SMP_1	527.9
1605_SFSI_SMP_1	529.57
1605_SFSI_SMP_1	531.24
1605_SFSI_SMP_1	532.911
1605_SFSI_SMP_1	534.582
1605_SFSI_SMP_1	536.254
1605_SFSI_SMP_1	537.925
1605_SFSI_SMP_1	539.597
1605_SFSI_SMP_1	541.27
1605_SFSI_SMP_1	542.942
1605_SFSI_SMP_1	544.615
1605_SFSI_SMP_1	546.288
1605_SFSI_SMP_1	547.961
1605_SFSI_SMP_1	549.635
1605_SFSI_SMP_1	551.309
1605_SFSI_SMP_1	552.983
1605_SFSI_SMP_1	554.658
1605_SFSI_SMP_1	556.332
1605_SFSI_SMP_1	558.007
1605_SFSI_SMP_1	559.683
1605_SFSI_SMP_1	561.358
1605_SFSI_SMP_1	563.034
1605_SFSI_SMP_1	564.71
1605_SFSI_SMP_1	566.386
1605_SFSI_SMP_1	568.063
1605_SFSI_SMP_1	569.739
1605_SFSI_SMP_1	571.416
1605_SFSI_SMP_1	573.093
1605_SFSI_SMP_1	574.771
1605_SFSI_SMP_1	576.448
1605_SFSI_SMP_1	578.126
1605_SFSI_SMP_1	579.804
1605_SFSI_SMP_1	581.483
1605_SFSI_SMP_1	583.161
1605_SFSI_SMP_1	584.84
1605_SFSI_SMP_1	586.519
1605_SFSI_SMP_1	588.198
1605_SFSI_SMP_1	589.878
1605_SFSI_SMP_1	591.557
1605_SFSI_SMP_1	593.237
1605_SFSI_SMP_1	594.917
1605_SFSI_SMP_1	596.597
1605_SFSI_SMP_1	598.277
1605_SFSI_SMP_1	599.958
1605_SFSI_SMP_1	601.639
1605_SFSI_SMP_1	603.32
1605_SFSI_SMP_1	605.001
1605_SFSI_SMP_1	606.682
1605_SFSI_SMP_1	608.364
1605_SFSI_SMP_1	610.045
1605_SFSI_SMP_1	611.727
1605_SFSI_SMP_1	613.409
1605_SFSI_SMP_1	615.091
1605_SFSI_SMP_1	616.774
1605_SFSI_SMP_1	618.456
1605_SFSI_SMP_1	620.139
1607_ELDC_EMP_1	212.423
1607_ELDC_EMP_1	213.993
1607_ELDC_EMP_1	215.563
1607_ELDC_EMP_1	217.134
1607_ELDC_EMP_1	218.706
1607_ELDC_EMP_1	220.279
1607_ELDC_EMP_1	221.852
1607_ELDC_EMP_1	223.426
1607_ELDC_EMP_1	225
1607_ELDC_EMP_1	226.576
1607_ELDC_EMP_1	228.152
1607_ELDC_EMP_1	229.728
1607_ELDC_EMP_1	231.305
1607_ELDC_EMP_1	232.883
1607_ELDC_EMP_1	234.462
1607_ELDC_EMP_1	236.042
1607_ELDC_EMP_1	237.622
1607_ELDC_EMP_1	239.202
1607_ELDC_EMP_1	240.784
1607_ELDC_EMP_1	242.366
1607_ELDC_EMP_1	243.948
1607_ELDC_EMP_1	245.532
1607_ELDC_EMP_1	247.116
1607_ELDC_EMP_1	248.701
1607_ELDC_EMP_1	250.286
1607_ELDC_EMP_1	251.872
1607_ELDC_EMP_1	253.459
1607_ELDC_EMP_1	255.046
1607_ELDC_EMP_1	256.634
1607_ELDC_EMP_1	258.223
1607_ELDC_EMP_1	259.812
1607_ELDC_EMP_1	261.402
1607_ELDC_EMP_1	262.993
1607_ELDC_EMP_1	264.584
1607_ELDC_EMP_1	266.176
1607_ELDC_EMP_1	267.769
1607_ELDC_EMP_1	269.362
1607_ELDC_EMP_1	270.956
1607_ELDC_EMP_1	272.551
1607_ELDC_EMP_1	274.146
1607_ELDC_EMP_1	275.742
1607_ELDC_EMP_1	277.338
1607_ELDC_EMP_1	278.935
1607_ELDC_EMP_1	280.533
1607_ELDC_EMP_1	282.131
1607_ELDC_EMP_1	283.73
1607_ELDC_EMP_1	285.33
1607_ELDC_EMP_1	286.93
1607_ELDC_EMP_1	288.531
1607_ELDC_EMP_1	290.132
1607_ELDC_EMP_1	291.735
1607_ELDC_EMP_1	293.337
1607_ELDC_EMP_1	294.941
1607_ELDC_EMP_1	296.545
1607_ELDC_EMP_1	298.149
1607_ELDC_EMP_1	299.754
1607_ELDC_EMP_1	301.36
1607_ELDC_EMP_1	302.966
1607_ELDC_EMP_1	304.573
1607_ELDC_EMP_1	306.181
1607_ELDC_EMP_1	307.789
1607_ELDC_EMP_1	309.398
1607_ELDC_EMP_1	311.007
1607_ELDC_EMP_1	312.617
1607_ELDC_EMP_1	314.228
1607_ELDC_EMP_1	315.839
1607_ELDC_EMP_1	317.451
1607_ELDC_EMP_1	319.063
1607_ELDC_EMP_1	320.676
1607_ELDC_EMP_1	322.29
1607_ELDC_EMP_1	323.904
1607_ELDC_EMP_1	325.519
1607_ELDC_EMP_1	327.134
1607_ELDC_EMP_1	328.75
1607_ELDC_EMP_1	330.366
1607_ELDC_EMP_1	331.983
1607_ELDC_EMP_1	333.601
1607_ELDC_EMP_1	335.219
1607_ELDC_EMP_1	336.838
1607_ELDC_EMP_1	338.457
1607_ELDC_EMP_1	340.077
1607_ELDC_EMP_1	341.697
1607_ELDC_EMP_1	343.318
1607_ELDC_EMP_1	344.94
1607_ELDC_EMP_1	346.562
1607_ELDC_EMP_1	348.185
1607_ELDC_EMP_1	349.808
1607_ELDC_EMP_1	351.432
1607_ELDC_EMP_1	353.056
1607_ELDC_EMP_1	354.681
1607_ELDC_EMP_1	356.306
1607_ELDC_EMP_1	357.932
1607_ELDC_EMP_1	359.558
1607_ELDC_EMP_1	361.185
1607_ELDC_EMP_1	362.813
1607_ELDC_EMP_1	364.441
1607_ELDC_EMP_1	366.07
1607_ELDC_EMP_1	367.699
1607_ELDC_EMP_1	369.328
1607_ELDC_EMP_1	370.959
1607_ELDC_EMP_1	372.589
1607_ELDC_EMP_1	374.221
1607_ELDC_EMP_1	375.852
1607_ELDC_EMP_1	377.485
1607_ELDC_EMP_1	379.117
1607_ELDC_EMP_1	380.751
1607_ELDC_EMP_1	382.384
1607_ELDC_EMP_1	384.019
1607_ELDC_EMP_1	385.654
1607_ELDC_EMP_1	387.289
1607_ELDC_EMP_1	388.925
1607_ELDC_EMP_1	390.561
1607_ELDC_EMP_1	392.198
1607_ELDC_EMP_1	393.835
1607_ELDC_EMP_1	395.473
1607_ELDC_EMP_1	397.111
1607_ELDC_EMP_1	398.75
1607_ELDC_EMP_1	400.39
1607_ELDC_EMP_1	402.029
1607_ELDC_EMP_1	403.67
1607_ELDC_EMP_1	405.31
1607_ELDC_EMP_1	406.951
1607_ELDC_EMP_1	408.593
1607_ELDC_EMP_1	410.235
1607_ELDC_EMP_1	411.878
1607_ELDC_EMP_1	413.521
1607_ELDC_EMP_1	415.165
1607_ELDC_EMP_1	416.809
1607_ELDC_EMP_1	418.453
1607_ELDC_EMP_1	420.098
1607_ELDC_EMP_1	421.744
1607_ELDC_EMP_1	423.39
1607_ELDC_EMP_1	425.036
1607_ELDC_EMP_1	426.683
1607_ELDC_EMP_1	428.33
1607_ELDC_EMP_1	429.978
1607_ELDC_EMP_1	431.626
1607_ELDC_EMP_1	433.274
1607_ELDC_EMP_1	434.923
1607_ELDC_EMP_1	436.573
1607_ELDC_EMP_1	438.223
1607_ELDC_EMP_1	439.873
1607_ELDC_EMP_1	441.524
1607_ELDC_EMP_1	443.175
1607_ELDC_EMP_1	444.827
1607_ELDC_EMP_1	446.479
1607_ELDC_EMP_1	448.131
1607_ELDC_EMP_1	449.784
1607_ELDC_EMP_1	451.437
1607_ELDC_EMP_1	453.091
1607_ELDC_EMP_1	454.745
1607_ELDC_EMP_1	456.4
1607_ELDC_EMP_1	458.055
1607_ELDC_EMP_1	459.71
1607_ELDC_EMP_1	461.366
1607_ELDC_EMP_1	463.022
1607_ELDC_EMP_1	464.678
1607_ELDC_EMP_1	466.335
1607_ELDC_EMP_1	467.993
1607_ELDC_EMP_1	469.651
1607_ELDC_EMP_1	471.309
1607_ELDC_EMP_1	472.967
1607_ELDC_EMP_1	474.626
1607_ELDC_EMP_1	476.285
1607_ELDC_EMP_1	477.945
1607_ELDC_EMP_1	479.605
1607_ELDC_EMP_1	481.265
1607_ELDC_EMP_1	482.926
1607_ELDC_EMP_1	484.587
1607_ELDC_EMP_1	486.249
1607_ELDC_EMP_1	487.911
1607_ELDC_EMP_1	489.573
1607_ELDC_EMP_1	491.236
1607_ELDC_EMP_1	492.899
1607_ELDC_EMP_1	494.562
1607_ELDC_EMP_1	496.226
1607_ELDC_EMP_1	497.89
1607_ELDC_EMP_1	499.554
1607_ELDC_EMP_1	501.219
1607_ELDC_EMP_1	502.884
1607_ELDC_EMP_1	504.549
1607_ELDC_EMP_1	506.215
1607_ELDC_EMP_1	507.881
1607_ELDC_EMP_1	509.548
1607_ELDC_EMP_1	511.214
1607_ELDC_EMP_1	512.881
1607_ELDC_EMP_1	514.549
1607_ELDC_EMP_1	516.217
1607_ELDC_EMP_1	517.885
1607_ELDC_EMP_1	519.553
1607_ELDC_EMP_1	521.222
1607_ELDC_EMP_1	522.891
1607_ELDC_EMP_1	524.56
1607_ELDC_EMP_1	526.23
1607_ELDC_EMP_1	527.9
1607_ELDC_EMP_1	529.57
1607_ELDC_EMP_1	531.24
1607_ELDC_EMP_1	532.911
1607_ELDC_EMP_1	534.582
1607_ELDC_EMP_1	536.254
1607_ELDC_EMP_1	537.925
1607_ELDC_EMP_1	539.597
1607_ELDC_EMP_1	541.27
1607_ELDC_EMP_1	542.942
1607_ELDC_EMP_1	544.615
1607_ELDC_EMP_1	546.288
1607_ELDC_EMP_1	547.961
1607_ELDC_EMP_1	549.635
1607_ELDC_EMP_1	551.309
1607_ELDC_EMP_1	552.983
1607_ELDC_EMP_1	554.658
1607_ELDC_EMP_1	556.332
1607_ELDC_EMP_1	558.007
1607_ELDC_EMP_1	559.683
1607_ELDC_EMP_1	561.358
1607_ELDC_EMP_1	563.034
1607_ELDC_EMP_1	564.71
1607_ELDC_EMP_1	566.386
1607_ELDC_EMP_1	568.063
1607_ELDC_EMP_1	569.739
1607_ELDC_EMP_1	571.416
1607_ELDC_EMP_1	573.093
1607_ELDC_EMP_1	574.771
1607_ELDC_EMP_1	576.448
1607_ELDC_EMP_1	578.126
1607_ELDC_EMP_1	579.804
1607_ELDC_EMP_1	581.483
1607_ELDC_EMP_1	583.161
1607_ELDC_EMP_1	584.84
1607_ELDC_EMP_1	586.519
1607_ELDC_EMP_1	588.198
1607_ELDC_EMP_1	589.878
1607_ELDC_EMP_1	591.557
1607_ELDC_EMP_1	593.237
1607_ELDC_EMP_1	594.917
1607_ELDC_EMP_1	596.597
1607_ELDC_EMP_1	598.277
1607_ELDC_EMP_1	599.958
1607_ELDC_EMP_1	601.639
1607_ELDC_EMP_1	603.32
1607_ELDC_EMP_1	605.001
1607_ELDC_EMP_1	606.682
1607_ELDC_EMP_1	608.364
1607_ELDC_EMP_1	610.045
1607_ELDC_EMP_1	611.727
1607_ELDC_EMP_1	613.409
1607_ELDC_EMP_1	615.091
1607_ELDC_EMP_1	616.774
1607_ELDC_EMP_1	618.456
1607_ELDC_EMP_1	620.139
1607_ELDC_SMP_1	212.423
1607_ELDC_SMP_1	213.993
1607_ELDC_SMP_1	215.563
1607_ELDC_SMP_1	217.134
1607_ELDC_SMP_1	218.706
1607_ELDC_SMP_1	220.279
1607_ELDC_SMP_1	221.852
1607_ELDC_SMP_1	223.426
1607_ELDC_SMP_1	225
1607_ELDC_SMP_1	226.576
1607_ELDC_SMP_1	228.152
1607_ELDC_SMP_1	229.728
1607_ELDC_SMP_1	231.305
1607_ELDC_SMP_1	232.883
1607_ELDC_SMP_1	234.462
1607_ELDC_SMP_1	236.042
1607_ELDC_SMP_1	237.622
1607_ELDC_SMP_1	239.202
1607_ELDC_SMP_1	240.784
1607_ELDC_SMP_1	242.366
1607_ELDC_SMP_1	243.948
1607_ELDC_SMP_1	245.532
1607_ELDC_SMP_1	247.116
1607_ELDC_SMP_1	248.701
1607_ELDC_SMP_1	250.286
1607_ELDC_SMP_1	251.872
1607_ELDC_SMP_1	253.459
1607_ELDC_SMP_1	255.046
1607_ELDC_SMP_1	256.634
1607_ELDC_SMP_1	258.223
1607_ELDC_SMP_1	259.812
1607_ELDC_SMP_1	261.402
1607_ELDC_SMP_1	262.993
1607_ELDC_SMP_1	264.584
1607_ELDC_SMP_1	266.176
1607_ELDC_SMP_1	267.769
1607_ELDC_SMP_1	269.362
1607_ELDC_SMP_1	270.956
1607_ELDC_SMP_1	272.551
1607_ELDC_SMP_1	274.146
1607_ELDC_SMP_1	275.742
1607_ELDC_SMP_1	277.338
1607_ELDC_SMP_1	278.935
1607_ELDC_SMP_1	280.533
1607_ELDC_SMP_1	282.131
1607_ELDC_SMP_1	283.73
1607_ELDC_SMP_1	285.33
1607_ELDC_SMP_1	286.93
1607_ELDC_SMP_1	288.531
1607_ELDC_SMP_1	290.132
1607_ELDC_SMP_1	291.735
1607_ELDC_SMP_1	293.337
1607_ELDC_SMP_1	294.941
1607_ELDC_SMP_1	296.545
1607_ELDC_SMP_1	298.149
1607_ELDC_SMP_1	299.754
1607_ELDC_SMP_1	301.36
1607_ELDC_SMP_1	302.966
1607_ELDC_SMP_1	304.573
1607_ELDC_SMP_1	306.181
1607_ELDC_SMP_1	307.789
1607_ELDC_SMP_1	309.398
1607_ELDC_SMP_1	311.007
1607_ELDC_SMP_1	312.617
1607_ELDC_SMP_1	314.228
1607_ELDC_SMP_1	315.839
1607_ELDC_SMP_1	317.451
1607_ELDC_SMP_1	319.063
1607_ELDC_SMP_1	320.676
1607_ELDC_SMP_1	322.29
1607_ELDC_SMP_1	323.904
1607_ELDC_SMP_1	325.519
1607_ELDC_SMP_1	327.134
1607_ELDC_SMP_1	328.75
1607_ELDC_SMP_1	330.366
1607_ELDC_SMP_1	331.983
1607_ELDC_SMP_1	333.601
1607_ELDC_SMP_1	335.219
1607_ELDC_SMP_1	336.838
1607_ELDC_SMP_1	338.457
1607_ELDC_SMP_1	340.077
1607_ELDC_SMP_1	341.697
1607_ELDC_SMP_1	343.318
1607_ELDC_SMP_1	344.94
1607_ELDC_SMP_1	346.562
1607_ELDC_SMP_1	348.185
1607_ELDC_SMP_1	349.808
1607_ELDC_SMP_1	351.432
1607_ELDC_SMP_1	353.056
1607_ELDC_SMP_1	354.681
1607_ELDC_SMP_1	356.306
1607_ELDC_SMP_1	357.932
1607_ELDC_SMP_1	359.558
1607_ELDC_SMP_1	361.185
1607_ELDC_SMP_1	362.813
1607_ELDC_SMP_1	364.441
1607_ELDC_SMP_1	366.07
1607_ELDC_SMP_1	367.699
1607_ELDC_SMP_1	369.328
1607_ELDC_SMP_1	370.959
1607_ELDC_SMP_1	372.589
1607_ELDC_SMP_1	374.221
1607_ELDC_SMP_1	375.852
1607_ELDC_SMP_1	377.485
1607_ELDC_SMP_1	379.117
1607_ELDC_SMP_1	380.751
1607_ELDC_SMP_1	382.384
1607_ELDC_SMP_1	384.019
1607_ELDC_SMP_1	385.654
1607_ELDC_SMP_1	387.289
1607_ELDC_SMP_1	388.925
1607_ELDC_SMP_1	390.561
1607_ELDC_SMP_1	392.198
1607_ELDC_SMP_1	393.835
1607_ELDC_SMP_1	395.473
1607_ELDC_SMP_1	397.111
1607_ELDC_SMP_1	398.75
1607_ELDC_SMP_1	400.39
1607_ELDC_SMP_1	402.029
1607_ELDC_SMP_1	403.67
1607_ELDC_SMP_1	405.31
1607_ELDC_SMP_1	406.951
1607_ELDC_SMP_1	408.593
1607_ELDC_SMP_1	410.235
1607_ELDC_SMP_1	411.878
1607_ELDC_SMP_1	413.521
1607_ELDC_SMP_1	415.165
1607_ELDC_SMP_1	416.809
1607_ELDC_SMP_1	418.453
1607_ELDC_SMP_1	420.098
1607_ELDC_SMP_1	421.744
1607_ELDC_SMP_1	423.39
1607_ELDC_SMP_1	425.036
1607_ELDC_SMP_1	426.683
1607_ELDC_SMP_1	428.33
1607_ELDC_SMP_1	429.978
1607_ELDC_SMP_1	431.626
1607_ELDC_SMP_1	433.274
1607_ELDC_SMP_1	434.923
1607_ELDC_SMP_1	436.573
1607_ELDC_SMP_1	438.223
1607_ELDC_SMP_1	439.873
