#
# Fluorescence Model
#
name
creator
email
doi
reference
unit
toolbox	staRdom
date
fluorometer
nSample	228
constraints
validation
methods
preprocess
sources
ecozones
description
#
# Excitation/Emission (Ex, Em), wavelength (nm), component[n] (intensity)
#
Ex	258	1	0.946972932947819	0.604878558435551	0.742037643092465	0.110719738424632	0
Ex	261	0.906905410010734	0.977261061605272	0.668109690787374	0.779873701581032	0.0534269539664949	0
Ex	264	0.817368240297441	0.994313748525829	0.732042188353313	0.799143722025435	0.00725007514633939	0
Ex	267	0.726737145387111	1	0.810925945446313	0.796500619859629	0	0.00442908499764617
Ex	270	0.658360491026103	0.993902775431211	0.884902254270516	0.797948978942027	0	0.0424405246341563
Ex	273	0.617937086223368	0.96324722527291	0.953842525527904	0.811967975087366	0	0.0891334749325351
Ex	276	0.602492742863655	0.894651855133178	0.990305507219078	0.84977296076279	0.0235175679625116	0.160962785616311
Ex	279	0.609858541358819	0.786367324048306	1	0.894293095734107	0.097565250601235	0.200037033301295
Ex	282	0.647041603675411	0.659531004714508	0.970663128679598	0.919639453652079	0.17830840088391	0.169968412524881
Ex	285	0.706196558188794	0.497587965655317	0.887190907106297	0.961222283810049	0.289100447606047	0.129492412049355
Ex	288	0.757034872018574	0.315967035181649	0.766561098436331	1	0.435246075297051	0.0695689282824493
Ex	291	0.803286027830074	0.180829801672605	0.627703976658955	0.989161630062251	0.553247749694841	0.0352907462341644
Ex	294	0.827826325381928	0.0911179774690169	0.4768996447223	0.944160796749363	0.657182371344861	0.0349909885401833
Ex	297	0.837384230614878	0.0359682174105225	0.350970115349838	0.886197144198659	0.747957502363742	0.0692754932277481
Ex	300	0.838182215536842	0.00415670295112177	0.256269231421205	0.822483941445766	0.830688213427022	0.0993018615970546
Ex	303	0.824630131571412	-1.70481338404395e-18	0.200379287983463	0.760466035538151	0.888841127934763	0.109749749691517
Ex	306	0.806079535838114	0	0.166079690545656	0.716327425090835	0.938866861090503	0.118569349366192
Ex	309	0.784997919242844	0	0.140719931809357	0.682653738261641	0.981745402250402	0.11952418947111
Ex	312	0.758174418853523	0.0164063378254713	0.116417920680204	0.649388036753347	1	0.109295997508642
Ex	315	0.72704934905567	0.0452278158071899	0.103770730910548	0.619627752211739	0.991455628787767	0.0907998125712108
Ex	318	0.698557807072591	0.0787003922614867	0.09299044589964	0.594996212898423	0.961590848903234	0.0733285380002527
Ex	321	0.671929214377687	0.116650909448437	0.0812392641864418	0.570846550226522	0.914634381442963	0.0610851121759948
